FJX_scat-geo.dat v7.5A RRTMG S27 w/ 17:18 = 485nm for GEOMIP, fixed 220K, 75wt%, width=1.25
  15  from Tilmes et al specs for GeoMIP, uses same wavel, nr, ni as FJX_scat-ssa.dat
bin  wavel  nr     ni      Q       pi0      P1    P2    P3    P4    P5    P6    P7
SSA-GeoM:   Reff    Geff    dens     T(K)     wt%   (15 wavels 0.02 to 5.0 microns)
  SSA-GeoM  0.0200  0.0011  1.7463   220.0    75.0
20  1.2695  1.4240 8.2E-06 3.28917 0.99996 2.328 3.003 2.949 2.540 1.938 1.318 0.803
21  1.4475  1.4390 8.8E-05 3.00055 0.99955 2.271 2.801 2.582 2.029 1.374 0.828 0.426
22  1.7668  1.4310 4.9E-04 2.22573 0.99737 2.182 2.451 1.969 1.299 0.690 0.334 0.129
23  2.0394  1.4190 1.3E-03 1.64671 0.99224 2.093 2.144 1.497 0.852 0.370 0.148 0.046
24  2.3091  1.3980 2.2E-03 1.15692 0.98483 2.001 1.867 1.125 0.555 0.202 0.066 0.017
25  2.7483  1.3300 4.4E-02 0.69647 0.65744 1.822 1.487 0.749 0.294 0.086 0.021 0.004
26  3.4040  1.3620 1.8E-01 0.93787 0.32950 1.452 1.049 0.441 0.132 0.028 0.005 0.001
27  5.3615  1.4150 2.2E-01 0.60803 0.20181 0.678 0.606 0.140 0.019 0.002 0.000 0.000
  SSA-GeoM  1.0000  2.7057  1.7463   220.0    75.0
 5  0.2020  1.5120 0.0E+00 2.20781 1.00000 2.320 3.453 3.718 4.700 4.963 5.943 6.328
 6  0.2081  1.5120 0.0E+00 2.21099 1.00000 2.317 3.448 3.710 4.684 4.944 5.914 6.295
 7  0.2111  1.5120 0.0E+00 2.21388 1.00000 2.315 3.444 3.704 4.680 4.936 5.905 6.282
 8  0.2140  1.5120 0.0E+00 2.21400 1.00000 2.315 3.443 3.702 4.673 4.927 5.890 6.268
 9  0.2618  1.4790 0.0E+00 2.25275 1.00000 2.308 3.436 3.707 4.613 4.860 5.687 6.083
10  0.2670  1.4760 0.0E+00 2.25695 1.00000 2.308 3.435 3.705 4.603 4.849 5.666 6.063
11  0.2770  1.4710 0.0E+00 2.26234 1.00000 2.308 3.433 3.704 4.584 4.827 5.617 6.015
